,Gender,Height,Weight,Unit
3097,Male,172.0,178.30051279643,sm
3098,Male,,201.390763412069,sm
3099,male,179.0,190.409829226301,sm
3100,,176.0,191.76385209845,sm
3101,male,222.0,194.197812324396,sm
3102,male,,159.633740321226,sm
3103,Male,212.0,201.802788619146,sm
3104,male,,185.683585728877,sm
3105,Male,229.0,182.331487189421,sm
3106,Male,246.0,177.60344566602,sm
3107,Male,211.0,180.344335374479,sm
3108,,177.0,183.813798258816,sm
3109,male,169.0,157.728114223695,sm
3110,Male,179.0,205.281296152093,sm
3111,Male,,163.977237925945,sm
3112,Male,,144.551043767014,sm
3113,Male,240.0,177.897336186379,sm
3114,Male,,207.693089133366,sm
3115,Male,175.0,184.510023158701,sm
3116,Male,180.0,188.730942756504,sm
3117,Male,180.0,193.454164583137,sm
3118,,182.0,208.693235554288,sm
3119,Male,167.0,162.291215156799,sm
3120,Male,223.0,193.458536971397,sm
3121,,178.0,182.417416592148,sm
3122,Male,200.0,166.398121654861,sm
3123,Male,184.0,202.99333104334,sm
3124,Male,180.0,194.687100760466,sm
3125,Male,174.0,171.305465081297,sm
3126,male,,201.260629439894,sm
3127,Male,243.0,192.345052405555,sm
3128,male,176.0,194.450557167277,sm
3129,,,199.499124221591,sm
3130,Male,174.0,186.129921985574,sm
3131,male,169.0,180.765908593914,sm
3132,Male,179.0,213.472574289259,sm
3133,Male,184.0,201.914847084821,sm
3134,male,,189.717054272321,sm
3135,male,165.0,157.611469827764,sm
3136,Male,214.0,177.003760055668,sm
3137,male,178.0,207.074912989175,sm
3138,Male,217.0,208.870917718083,sm
3139,Male,162.0,156.769607037403,sm
3140,Male,158.0,129.291982421435,sm
3141,Male,183.0,202.091037355264,sm
3142,Male,189.0,222.246795350425,sm
3143,male,215.0,216.946546571983,sm
3144,Male,183.0,201.877656555686,sm
3145,Male,173.0,175.155597000441,sm
3146,Male,221.0,186.057643771908,sm
3147,Male,181.0,188.959904524735,sm
3148,,185.0,219.026140872277,sm
3149,Male,177.0,192.942067548301,sm
3150,Male,,188.223099466658,sm
3151,Male,,180.092295787923,sm
3152,Male,,150.856910420554,sm
3153,Male,248.0,174.931143238132,sm
3154,male,176.0,192.978528624568,sm
3155,Male,175.0,186.781003542819,sm
3156,Male,176.0,188.089942149186,sm
3157,,,172.382546943496,sm
3158,Male,171.0,195.154313749051,sm
3159,male,201.0,152.289839453128,sm
3160,male,177.0,174.157633322696,sm
3161,male,,157.000463793552,sm
3162,,,192.027534217816,sm
3163,Male,170.0,182.008910846813,sm
3164,Male,170.0,167.912792643045,sm
3165,Male,171.0,189.80976136385,sm
3166,Male,248.0,194.210823255243,sm
3167,male,166.0,176.155548889135,sm
3168,male,170.0,159.311291947559,sm
3169,Male,237.0,173.532699084423,sm
3170,male,183.0,205.564071301754,sm
3171,Male,163.0,163.048934465506,sm
3172,Male,206.0,147.866824542197,sm
3173,Male,180.0,202.116280036011,sm
3174,male,202.0,166.901514585429,sm
3175,Male,176.0,168.521566689212,sm
3176,Male,229.0,188.77215441011,sm
3177,male,249.0,211.836464140572,sm
3178,male,183.0,203.895457654318,sm
3179,Male,202.0,216.402264467345,sm
3180,Male,163.0,161.809544775425,sm
3181,male,180.0,195.017206431056,sm
3182,Male,179.0,203.465191838017,sm
3183,male,209.0,171.380602557206,sm
3184,male,,187.120945229628,sm
3185,male,175.0,189.780275471416,sm
3186,male,180.0,200.46628146637,sm
3187,,169.0,157.48818323462,sm
3188,Male,172.0,173.643040393328,sm
3189,Male,,183.522520057091,sm
3190,Male,,193.223196819712,sm
3191,male,177.0,188.844172398325,sm
3192,Male,169.0,176.009083385557,sm
3193,Male,185.0,219.133231049009,sm
3194,Male,182.0,189.990127110246,sm
3195,male,182.0,198.077199385214,sm
3196,Male,164.0,165.071396716903,sm
3197,Male,213.0,186.37744772631,sm
3198,Male,219.0,187.716780027983,sm
3199,Male,,157.451539975264,sm
3200,Male,178.0,185.729441009546,sm
3201,Male,166.0,158.043230120099,sm
3202,male,223.0,138.092635852909,sm
3203,Male,173.0,181.404808371928,sm
3204,Male,178.0,177.381766370311,sm
3205,male,174.0,191.593624389339,sm
3206,Male,171.0,182.897360017505,sm
3207,,248.0,193.13807676563,sm
3208,Male,183.0,181.290483845475,sm
3209,Male,174.0,178.507499588265,sm
3210,Male,174.0,187.322574823783,sm
3211,Male,172.0,192.957731294709,sm
3212,male,177.0,189.42507247224,sm
3213,,183.0,194.867542885399,sm
3214,,219.0,196.972717188348,sm
3215,male,177.0,175.390825124519,sm
3216,Male,235.0,196.268707797904,sm
3217,male,171.0,187.114143580948,sm
3218,Male,183.0,199.03956780688,sm
3219,Male,177.0,206.017256740469,sm
3220,Male,210.0,184.207415563849,sm
3221,male,165.0,159.076587711134,sm
3222,male,175.0,180.702751395431,sm
3223,male,176.0,192.759875462793,sm
3224,Male,160.0,162.690594098404,sm
3225,Male,177.0,197.628079004138,sm
3226,male,178.0,195.146306947524,sm
3227,Male,165.0,145.765027349235,sm
3228,Male,,247.38674101635,sm
3229,Male,,166.015738476118,sm
3230,Male,,179.427933239853,sm
3231,Male,182.0,199.714420710854,sm
3232,Male,171.0,198.550575484524,sm
3233,Male,238.0,196.188048348087,sm
3234,Male,185.0,206.396597039918,sm
3235,male,245.0,190.365182258908,sm
3236,Male,220.0,164.646469755969,sm
3237,male,174.0,189.603113989514,sm
3238,Male,171.0,179.573295110834,sm
3239,Male,177.0,188.95583248226,sm
3240,Male,170.0,179.537041762848,sm
3241,male,176.0,204.586729668011,sm
3242,Male,,190.840498780827,sm
3243,Male,,153.889337017852,sm
3244,male,181.0,210.169870145623,sm
3245,male,165.0,168.61867585563,sm
3246,,177.0,206.600442166756,sm
3247,Male,238.0,211.764140768071,sm
3248,Male,227.0,177.372815267237,sm
3249,Male,,192.914809354679,sm
3250,,173.0,178.113252905524,sm
3251,Male,201.0,159.08886542681,sm
3252,Male,173.0,170.541400967346,sm
3253,Male,185.0,205.649920044037,sm
3254,Male,178.0,183.280806712051,sm
3255,male,173.0,188.202321094232,sm
3256,male,241.0,192.40783542395,sm
3257,Male,172.0,186.056729156222,sm
3258,male,180.0,184.516687556543,sm
3259,male,,211.285555004193,sm
3260,Male,160.0,145.694359366681,sm
3261,male,166.0,161.328227752182,sm
3262,Male,185.0,211.170289060502,sm
3263,male,175.0,181.552558614164,sm
3264,Male,171.0,162.475957317792,sm
3265,Male,156.0,139.827983784206,sm
3266,male,186.0,212.25625282736,sm
3267,Male,166.0,157.69050156762,sm
3268,male,183.0,220.757256110849,sm
3269,male,,185.422777885581,sm
3270,Male,172.0,181.905318555656,sm
3271,Male,174.0,182.676041653178,sm
3272,Male,179.0,211.490800973906,sm
3273,Male,179.0,197.287686243769,sm
3274,male,172.0,182.62172982373,sm
3275,Male,184.0,203.421675833258,sm
3276,Male,,193.237604666057,sm
3277,male,180.0,212.110879184422,sm
3278,Male,177.0,186.354367392259,sm
3279,male,167.0,186.270772730656,sm
3280,Male,,174.046350502894,sm
3281,,235.0,180.714443779292,sm
3282,Male,,183.329033473548,sm
3283,Male,215.0,199.056247019883,sm
3284,Male,180.0,196.560307688201,sm
3285,Male,199.0,253.889003841814,sm
3286,,,156.881099578167,sm
3287,Male,244.0,197.560030950356,sm
3288,male,,176.269147813157,sm
3289,Male,183.0,204.635439705712,sm
3290,Male,172.0,177.786077589165,sm
3291,Male,,200.592581805722,sm
3292,male,168.0,170.237314321099,sm
3293,male,,185.099404217225,sm
3294,Male,170.0,171.524041744032,sm
3295,Male,177.0,176.165703946487,sm
3296,Male,165.0,156.377043919319,sm
3297,,171.0,168.431869160444,sm
3298,male,177.0,203.223323290572,sm
3299,Male,232.0,222.220351964461,sm
3300,male,168.0,163.571042147135,sm
3301,Male,178.0,180.47345776757,sm
3302,Male,227.0,189.032685065552,sm
3303,Male,,220.663387279626,sm
3304,Male,188.0,228.275180426949,sm
3305,Male,,163.292431968096,sm
3306,,205.0,194.08786934288,sm
3307,male,181.0,210.270568536018,sm
3308,male,,181.028404236627,sm
3309,,164.0,155.878194227401,sm
3310,male,,213.334890879739,sm
3311,male,172.0,162.955173257109,sm
3312,male,205.0,185.916641885235,sm
3313,Male,180.0,196.699671301864,sm
3314,male,206.0,191.54232894501,sm
3315,male,231.0,172.321311854682,sm
3316,Male,,190.764014395057,sm
3317,male,170.0,174.166587147448,sm
3318,Male,178.0,194.724702717296,sm
3319,Male,245.0,192.172136792121,sm
3320,Male,182.0,196.505813604593,sm
3321,Male,188.0,214.342465803496,sm
3322,Male,209.0,174.741784443711,sm
3323,male,157.0,140.804101695825,sm
3324,Male,247.0,166.59456991916,sm
3325,Male,227.0,158.316027971635,sm
3326,male,183.0,202.849636858283,sm
3327,male,190.0,211.166267656408,sm
3328,Male,179.0,185.755060391124,sm
3329,,167.0,179.48949039803,sm
3330,,207.0,200.507356240265,sm
3331,Male,235.0,164.583050800347,sm
3332,Male,154.0,123.628359577062,sm
3333,Male,162.0,152.554619713603,sm
3334,male,162.0,160.627933946605,sm
3335,,,207.394830496583,sm
3336,Male,,200.842246885076,sm
3337,Male,247.0,193.937299203048,sm
3338,Male,225.0,168.289126959861,sm
3339,male,169.0,172.734764801689,sm
3340,Male,179.0,182.688091027712,sm
3341,male,233.0,185.299376887166,sm
3342,Male,211.0,196.480848013769,sm
3343,male,210.0,168.875994011458,sm
3344,Male,174.0,183.595058725788,sm
3345,,181.0,198.066508069798,sm
3346,male,172.0,177.249146440514,sm
3347,Male,,173.061340380256,sm
3348,Male,168.0,185.927996877053,sm
3349,Male,178.0,182.564517970492,sm
3350,Male,173.0,171.91674242832,sm
3351,Male,,184.374503622629,sm
3352,Male,176.0,173.847925739409,sm
3353,Male,177.0,203.455105272185,sm
3354,Male,173.0,170.125244838241,sm
3355,Male,,181.558603352668,sm
3356,male,177.0,180.167612941969,sm
3357,male,,195.892670872397,sm
3358,Male,232.0,192.847099412231,sm
3359,Male,166.0,158.877206213842,sm
3360,male,171.0,189.215790136331,sm
3361,Male,177.0,191.913024974299,sm
3362,Male,,187.844857048172,sm
3363,Male,244.0,188.916579069715,sm
3364,Male,173.0,200.0064378283,sm
3365,Male,175.0,187.70615402152,sm
3366,Male,,161.745070770761,sm
3367,male,178.0,185.678101758984,sm
3368,Male,184.0,211.761337882801,sm
3369,,202.0,186.189999394026,sm
3370,male,,184.338081904228,sm
3371,male,178.0,205.847783596065,sm
3372,Male,172.0,178.915940089694,sm
3373,Male,181.0,194.379365806191,sm
3374,male,,177.715214955184,sm
3375,Male,246.0,199.168830256129,sm
3376,Male,242.0,148.386418452028,sm
3377,Male,184.0,203.042213035135,sm
3378,,161.0,156.78929319434,sm
3379,Male,184.0,209.450911024349,sm
3380,Male,174.0,192.533340148004,sm
3381,Male,172.0,176.264735539186,sm
3382,,171.0,166.807838725463,sm
3383,,,145.86408599181,sm
3384,Male,242.0,187.533674712581,sm
3385,Male,,201.879429264648,sm
3386,Male,170.0,161.559300847782,sm
3387,Male,173.0,169.055490815102,sm
3388,Male,169.0,183.715814848729,sm
3389,Male,,197.862665414347,sm
3390,Male,181.0,211.172791103462,sm
3391,Male,176.0,196.139533714755,sm
3392,male,180.0,199.809881461528,sm
3393,male,,178.905299609104,sm
3394,Male,175.0,170.523536073805,sm
3395,male,159.0,150.71588504071,sm
3396,male,208.0,168.300029263155,sm
3397,male,181.0,184.340747253979,sm
3398,Male,175.0,198.410626705823,sm
3399,Male,,176.585339759219,sm
3400,male,181.0,205.764891897379,sm
3401,Male,165.0,166.753110888736,sm
3402,Male,173.0,197.476929784559,sm
3403,Male,159.0,166.102425028272,sm
3404,Male,164.0,156.540928884023,sm
3405,Male,176.0,178.591841606022,sm
3406,Male,168.0,187.30837025051,sm
3407,Male,204.0,182.904303662755,sm
3408,male,237.0,183.743104831437,sm
3409,male,,178.502339612176,sm
3410,male,202.0,195.42111622529,sm
3411,male,173.0,187.695368895699,sm
3412,Male,,190.692105263721,sm
3413,male,,174.395147818847,sm
3414,,172.0,173.915819257889,sm
3415,male,172.0,177.113345728953,sm
3416,male,184.0,189.179011191401,sm
3417,,169.0,180.296519921324,sm
3418,Male,171.0,185.556555102052,sm
3419,Male,182.0,205.925139709548,sm
3420,Male,202.0,172.808129352515,sm
3421,male,173.0,186.677678273241,sm
3422,male,,223.28980587157,sm
3423,Male,,182.271021297224,sm
3424,male,171.0,188.436837827009,sm
3425,male,,213.070019345003,sm
3426,Male,,199.985201879309,sm
3427,male,173.0,181.782545607851,sm
3428,Male,182.0,193.085491194987,sm
3429,male,,184.532865869033,sm
3430,Male,,197.363129548398,sm
3431,Male,235.0,196.639266212491,sm
3432,Male,177.0,184.055958773671,sm
3433,Male,,176.995816783479,sm
3434,Male,166.0,189.943108953863,sm
3435,,225.0,178.628881386007,sm
3436,male,171.0,172.469625405963,sm
3437,male,206.0,200.896047890864,sm
3438,male,171.0,174.658930950808,sm
3439,male,,200.755320338255,sm
3440,male,177.0,181.942890215534,sm
3441,male,,170.302575341979,sm
3442,Male,179.0,186.809199246236,sm
3443,male,180.0,200.364977928366,sm
3444,Male,,167.930407891267,sm
3445,Male,177.0,191.703763489647,sm
3446,male,180.0,184.689522521487,sm
3447,male,177.0,184.841583387451,sm
3448,Male,173.0,166.552966199901,sm
3449,Male,,207.585872586577,sm
3450,,192.0,230.987021605729,sm
3451,Male,174.0,181.487445778666,sm
3452,Male,247.0,193.441744085767,sm
3453,Male,175.0,177.356392951709,sm
3454,Male,207.0,190.270866412347,sm
3455,Male,184.0,228.209886603237,sm
3456,,,192.967756253144,sm
3457,Male,183.0,203.053787131399,sm
3458,Male,164.0,173.585149761681,sm
3459,Male,217.0,167.176045050284,sm
3460,Male,,164.867861691065,sm
3461,Male,178.0,186.913937859903,sm
3462,,174.0,184.252544069174,sm
3463,Male,169.0,176.309573680082,sm
3464,male,185.0,193.086474197542,sm
3465,Male,227.0,200.754487560994,sm
3466,Male,242.0,181.886240895002,sm
3467,Male,241.0,201.448678960314,sm
3468,Male,208.0,179.774158162484,sm
3469,,,227.824915619996,sm
3470,male,181.0,210.692147696716,sm
3471,male,,154.423732932323,sm
3472,male,,163.01169208277,sm
3473,Male,172.0,195.860324468161,sm
3474,male,163.0,152.756689897132,sm
3475,Male,243.0,198.733934415516,sm
3476,Male,,167.474748426274,sm
3477,male,,177.292476610336,sm
3478,Male,176.0,198.516606640857,sm
3479,Male,184.0,189.104045711967,sm
3480,Male,179.0,195.917873135354,sm
3481,male,182.0,214.787698329876,sm
3482,Male,181.0,205.815358424294,sm
3483,Male,214.0,170.065479451333,sm
3484,,,218.755755368872,sm
3485,male,182.0,209.128402587117,sm
3486,Male,175.0,172.269276632334,sm
3487,male,190.0,237.575313557795,sm
3488,male,161.0,164.553854886961,sm
3489,Male,180.0,190.554244038064,sm
3490,male,176.0,181.756130263158,sm
3491,male,,171.474445787458,sm
3492,,200.0,190.100836362948,sm
3493,male,187.0,222.528389858935,sm
3494,Male,226.0,184.428199110272,sm
3495,Male,,191.395758926253,sm
3496,,176.0,185.649086336434,sm
3497,male,,210.198844900926,sm
3498,,,202.42995958962,sm
3499,Male,171.0,144.277671090823,sm
3500,Male,185.0,187.222908934528,sm
3501,Male,,217.517537151141,sm
3502,,175.0,182.89811686384,sm
3503,male,221.0,175.192720785303,sm
3504,male,201.0,181.988856370998,sm
3505,Male,180.0,203.241192341915,sm
3506,,178.0,188.262995756588,sm
3507,male,170.0,164.548645662177,sm
3508,Male,,153.056657731588,sm
3509,,,219.801240634199,sm
3510,Male,180.0,185.895287293008,sm
3511,Male,175.0,191.608447395941,sm
3512,Male,,196.731371561523,sm
3513,,171.0,183.540569026173,sm
3514,Male,,176.950744485422,sm
3515,male,232.0,177.335254638963,sm
3516,male,204.0,187.964720563133,sm
3517,male,159.0,146.045528108168,sm
3518,male,177.0,182.81642162506,sm
3519,Male,178.0,173.808421558347,sm
3520,male,246.0,194.38301107735,sm
3521,Male,239.0,173.554645118575,sm
3522,Male,165.0,151.449737418287,sm
3523,Male,178.0,198.095971593545,sm
3524,male,168.0,202.130274056957,sm
3525,male,186.0,205.575284102209,sm
3526,,230.0,185.258335027981,sm
3527,male,182.0,197.375665701557,sm
3528,Male,172.0,168.919827100414,sm
3529,Male,179.0,201.673083141507,sm
3530,Male,187.0,202.310574467365,sm
3531,male,,230.43823669816,sm
3532,Male,181.0,214.283578818917,sm
3533,Male,,192.153701298245,sm
3534,Male,217.0,180.825220467346,sm
3535,Male,178.0,186.586027761307,sm
3536,male,166.0,171.935770913568,sm
3537,Male,182.0,203.231489397679,sm
3538,Male,245.0,203.561845923571,sm
3539,male,248.0,160.969554932694,sm
3540,Male,,187.116817810077,sm
3541,male,,219.709084885449,sm
3542,Male,167.0,174.763421661818,sm
3543,Male,185.0,209.748798893372,sm
3544,Male,179.0,206.579524604729,sm
3545,,168.0,178.614290572656,sm
3546,male,168.0,166.506640877559,sm
3547,Male,156.0,149.877065730976,sm
3548,male,188.0,214.203286663676,sm
3549,,,213.697373670434,sm
3550,Male,229.0,204.36710696778,sm
3551,Male,182.0,208.019660901643,sm
3552,Male,176.0,206.838905290186,sm
3553,Male,167.0,161.085465285848,sm
3554,Male,,200.299452078704,sm
3555,Male,169.0,167.794963875779,sm
3556,Male,171.0,184.116924387548,sm
3557,male,248.0,205.756373667806,sm
3558,male,212.0,173.900510656103,sm
3559,male,178.0,176.612260252465,sm
3560,male,,159.168232426291,sm
3561,Male,,173.263974263402,sm
3562,Male,175.0,195.122147532018,sm
3563,male,182.0,213.105827076438,sm
3564,Male,,184.654127863989,sm
3565,male,,205.376736565815,sm
3566,Male,168.0,191.279163405694,sm
3567,Male,180.0,207.260633349837,sm
3568,Male,240.0,169.250343217074,sm
3569,male,169.0,175.056233911292,sm
3570,Male,165.0,164.092780848501,sm
3571,Male,174.0,199.487271198336,sm
3572,,175.0,178.209301402565,sm
3573,Male,,193.487309132651,sm
3574,male,183.0,210.907435779066,sm
3575,male,174.0,184.634413540264,sm
3576,Male,233.0,208.063890315076,sm
3577,male,184.0,215.282006684141,sm
3578,male,179.0,197.854673533081,sm
3579,male,225.0,197.002452473722,sm
3580,male,227.0,190.145864881414,sm
3581,Male,172.0,169.887039234791,sm
3582,male,169.0,163.293386740245,sm
3583,Male,168.0,168.263672809496,sm
3584,,,190.354210360156,sm
3585,male,194.0,213.732348152943,sm
3586,Male,162.0,158.685876851254,sm
3587,male,176.0,177.804321027551,sm
3588,Male,208.0,210.499350997964,sm
3589,male,170.0,175.088561856406,sm
3590,,176.0,186.856967934112,sm
3591,male,171.0,164.200352836151,sm
3592,Male,175.0,186.035697036747,sm
3593,male,181.0,196.142630885838,sm
3594,,171.0,174.356697449342,sm
3595,Male,170.0,176.91257196018,sm
3596,male,188.0,224.935328570726,sm
3597,Male,,213.143153783936,sm
3598,Male,,195.237215570304,sm
3599,Male,164.0,171.390033246777,sm
3600,male,161.0,154.124330818015,sm
3601,Male,169.0,179.771695401876,sm
3602,male,175.0,199.782400694049,sm
3603,male,165.0,153.655214424155,sm
3604,Male,,185.131222853729,sm
3605,Male,,171.141743401851,sm
3606,male,166.0,161.719569770897,sm
3607,Male,222.0,185.995470559149,sm
3608,male,184.0,224.747484520258,sm
3609,Male,246.0,155.433246561107,sm
3610,Male,235.0,185.536558599738,sm
3611,Male,,191.354179730734,sm
3612,Male,175.0,171.910335234252,sm
3613,Male,226.0,176.929981292182,sm
3614,male,182.0,194.419229822917,sm
3615,,243.0,228.749628076241,sm
3616,male,231.0,175.448594726192,sm
3617,male,,202.866092233022,sm
3618,male,172.0,176.632479457545,sm
3619,,183.0,213.084104661612,sm
3620,male,177.0,177.201552760643,sm
3621,male,,211.914748371743,sm
3622,male,180.0,195.773075283178,sm
3623,male,231.0,191.881403466871,sm
3624,Male,175.0,167.415548932463,sm
3625,Male,186.0,210.210137233834,sm
3626,Male,178.0,213.67605429966,sm
3627,male,,171.241016685433,sm
3628,Male,178.0,211.740000564014,sm
3629,male,172.0,188.623549343073,sm
3630,,171.0,187.001020203223,sm
3631,Male,239.0,192.525147558551,sm
3632,Male,,193.465097652721,sm
3633,Male,169.0,178.302198281704,sm
3634,,182.0,177.924173628369,sm
3635,male,177.0,168.666735857766,sm
3636,male,173.0,182.21352488999,sm
3637,Male,178.0,197.916159286945,sm
3638,male,170.0,189.236103800728,sm
3639,Male,184.0,210.705601793342,sm
3640,Male,176.0,196.605301582096,sm
3641,Male,202.0,182.123250244944,sm
3642,Male,178.0,172.898850270504,sm
3643,Male,,194.205522589796,sm
3644,Male,189.0,227.698982848865,sm
3645,Male,170.0,164.230196785402,sm
3646,Male,179.0,190.817513434908,sm
3647,Male,166.0,167.453172181989,sm
3648,male,169.0,185.692555335763,sm
3649,male,177.0,181.219880202299,sm
3650,Male,183.0,212.11994212474,sm
3651,,177.0,181.152034984095,sm
3652,Male,183.0,191.874169287363,sm
3653,male,,206.710916509747,sm
3654,male,185.0,198.337249683593,sm
3655,male,,165.442751105114,sm
3656,male,171.0,174.379363333192,sm
3657,male,189.0,234.809179633524,sm
3658,Male,178.0,186.759015473652,sm
3659,Male,,196.541177490601,sm
3660,male,186.0,224.355489914698,sm
3661,,172.0,170.457825627499,sm
3662,Male,169.0,167.964459583,sm
3663,,172.0,190.740873102623,sm
3664,male,,132.26298045314,sm
3665,,175.0,190.214007962646,sm
3666,Male,172.0,172.640139682114,sm
3667,,,177.630111723563,sm
3668,Male,184.0,213.12967321174,sm
3669,male,233.0,251.425050545674,sm
3670,Male,243.0,188.956673957718,sm
3671,male,170.0,182.241531585206,sm
3672,Male,249.0,217.393962524059,sm
3673,Male,172.0,173.598942323202,sm
3674,male,166.0,166.093503855355,sm
3675,male,176.0,210.485106047439,sm
3676,Male,178.0,198.641636197926,sm
3677,Male,232.0,159.281486102732,sm
3678,Male,,176.019621604136,sm
3679,Male,,165.699391787903,sm
3680,male,177.0,181.155093365384,sm
3681,male,175.0,183.173493103944,sm
3682,Male,170.0,164.893570410268,sm
3683,male,175.0,183.401074600251,sm
3684,Male,,166.433244778843,sm
3685,Male,162.0,158.925779374481,sm
3686,Male,,197.178222709336,sm
3687,Male,,205.56178934004,sm
3688,male,,199.437922702396,sm
3689,male,168.0,179.252581891644,sm
3690,male,173.0,182.796933543627,sm
3691,Male,176.0,200.34127220395,sm
3692,Male,,174.334468643487,sm
3693,male,183.0,218.063751401917,sm
3694,male,204.0,202.839156020285,sm
3695,male,187.0,224.630486182485,sm
3696,Male,,175.672962827388,sm
3697,male,184.0,217.722610111543,sm
3698,Male,,178.336603552245,sm
3699,male,177.0,205.297105488172,sm
3700,Male,166.0,158.703141332814,sm
3701,,203.0,206.824928017642,sm
3702,male,,203.454868633794,sm
3703,male,173.0,183.475220126706,sm
3704,Male,171.0,166.388727542124,sm
3705,Male,,182.04572007037,sm
3706,male,,170.658317975343,sm
3707,Male,208.0,202.539217686743,sm
3708,male,170.0,187.769634861541,sm
3709,Male,166.0,157.103232403777,sm
3710,male,,192.793460165216,sm
3711,Male,173.0,181.614111128035,sm
3712,Male,,209.216320943032,sm
3713,Male,164.0,168.795614634928,sm
3714,Male,167.0,173.875963217753,sm
3715,Male,173.0,166.521110878272,sm
3716,,179.0,183.789892599096,sm
3717,male,186.0,224.717696461241,sm
3718,Male,187.0,218.415504458001,sm
3719,Male,183.0,213.727914835904,sm
3720,Male,188.0,208.357964070332,sm
3721,male,189.0,213.202605668609,sm
3722,Male,178.0,194.974115927247,sm
3723,male,,193.365913894133,sm
3724,Male,175.0,186.492898108706,sm
3725,,214.0,176.219278556831,sm
3726,,,214.26941396547,sm
3727,Male,170.0,153.212462525188,sm
3728,Male,173.0,168.519763118647,sm
3729,Male,177.0,174.856849524344,sm
3730,Male,223.0,173.105548810837,sm
3731,Male,215.0,189.525576663962,sm
3732,,171.0,187.194155275239,sm
3733,male,172.0,179.065049650268,sm
3734,Male,174.0,181.500788788491,sm
3735,,,192.42806582273,sm
3736,Male,181.0,196.500492679805,sm
3737,Male,178.0,180.424599217939,sm
3738,male,,211.579158342379,sm
3739,male,165.0,162.127953744518,sm
3740,Male,176.0,193.178917075216,sm
3741,male,169.0,184.755854794232,sm
3742,,,163.653647452837,sm
3743,Male,172.0,186.503549964805,sm
3744,Male,177.0,201.866648524126,sm
3745,Male,170.0,182.802828488013,sm
3746,Male,175.0,183.245915338138,sm
3747,male,176.0,202.242485332384,sm
3748,Male,168.0,168.374071280025,sm
3749,Male,179.0,212.435238249859,sm
3750,male,,198.182717865879,sm
3751,Male,223.0,154.260979446019,sm
3752,Male,179.0,184.379448771756,sm
3753,Male,185.0,224.807831827396,sm
3754,Male,240.0,200.857658372645,sm
3755,Male,160.0,144.773327446812,sm
3756,male,207.0,172.935390833047,sm
3757,male,200.0,245.733782726093,sm
3758,male,,194.284740916442,sm
3759,Male,,149.333894318918,sm
3760,Male,183.0,206.980896312816,sm
3761,Male,224.0,190.36352333279,sm
3762,Male,181.0,207.891509178371,sm
3763,Male,,200.942722723972,sm
3764,Male,187.0,220.711888309321,sm
3765,male,,159.294090456045,sm
3766,Male,,181.923421850237,sm
3767,,179.0,185.864594606426,sm
3768,Male,183.0,198.672697481603,sm
3769,Male,236.0,210.364091058104,sm
3770,male,172.0,180.07779222034,sm
3771,Male,228.0,192.503206844985,sm
3772,,182.0,201.903092142954,sm
3773,Male,,177.35258975428,sm
3774,Male,190.0,227.010084050185,sm
3775,,172.0,202.441043226235,sm
3776,male,171.0,167.554496152723,sm
3777,Male,186.0,217.426659183025,sm
3778,Male,231.0,174.873875622716,sm
3779,Male,186.0,212.348964540199,sm
3780,,175.0,199.842516075866,sm
3781,male,179.0,203.907421994433,sm
3782,male,246.0,155.32402929359,sm
3783,Male,,192.689381620611,sm
3784,Male,,199.681981039903,sm
3785,male,,205.619480953876,sm
3786,Male,234.0,173.816261106847,sm
3787,male,170.0,188.155622361558,sm
3788,,178.0,199.704062687249,sm
3789,Male,176.0,192.373651924227,sm
3790,male,212.0,153.120063448002,sm
3791,Male,181.0,196.278033964153,sm
3792,Male,162.0,168.944897691471,sm
3793,Male,,214.588317240019,sm
3794,Male,245.0,177.02318933412,sm
3795,Male,176.0,182.093279408494,sm
3796,,175.0,177.235863787699,sm
3797,male,212.0,176.583316750997,sm
3798,Male,186.0,202.235567823986,sm
3799,male,,201.213167700413,sm
3800,Male,246.0,210.267888499549,sm
3801,Male,183.0,218.292733091252,sm
3802,Male,209.0,185.879498039269,sm
3803,Male,183.0,207.853053017636,sm
3804,Male,176.0,195.306359940358,sm
3805,Male,160.0,154.434508300897,sm
3806,Male,160.0,139.90207106169,sm
3807,Male,172.0,197.923247726417,sm
3808,Male,186.0,211.72085681113,sm
3809,Male,169.0,183.239355850447,sm
3810,male,170.0,182.77501214929,sm
3811,Male,,177.339839216117,sm
3812,,172.0,159.557691967017,sm
3813,male,163.0,156.797857988006,sm
3814,male,237.0,164.721307430671,sm
3815,Male,222.0,177.619862912849,sm
3816,Male,195.0,236.146730225573,sm
3817,male,180.0,197.235840807583,sm
3818,Male,179.0,196.190623010548,sm
3819,Male,,200.36663019857,sm
3820,Male,187.0,215.162528642991,sm
3821,Male,,208.696207945507,sm
3822,Male,,186.848358765007,sm
3823,male,170.0,178.620052332972,sm
3824,male,181.0,210.20447888821,sm
3825,,,155.764454584395,sm
3826,,183.0,203.620430705333,sm
3827,male,,207.679028491486,sm
3828,Male,175.0,201.867678856593,sm
3829,Male,185.0,211.749664066102,sm
3830,male,188.0,225.327779059732,sm
3831,male,184.0,175.172101098606,sm
3832,Male,232.0,184.158554267461,sm
3833,Male,158.0,142.252545535624,sm
3834,Male,,171.7332883833,sm
3835,male,169.0,191.946488427172,sm
3836,Male,179.0,178.575510367281,sm
3837,Male,220.0,188.353784160094,sm
